.8268984775,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8268984775,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4774100586,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8268984775,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4774100586,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.6321997050,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
45.0513157371,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.6321997050,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.6321997050,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.0901156361,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.2219997040,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.0901156361,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.0901156361,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.7741855998,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
40.2165000501,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
69.6570213894,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
40.2165000501,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
69.6570213894,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
69.6570213894,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.7741855998,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
40.2165000501,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.7741855998,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0178518749,.0333642768,.0569403054,.0888503955,.1222593078,.1329383535,.0863183807,.0176222327
.8591719394,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4016519282,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.1978558657,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0998766304,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
9.3838812753,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
9.3838812753,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
9.3838812753,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.7913853079,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.7913853079,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.7913853079,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8303208794,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8303208794,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8303208794,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.2469499666,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.2469499666,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.2469499666,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.9294418601,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
18.9303486001,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
18.9303486001,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.9294418601,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
18.9303486001,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
10.9294418601,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.2843741911,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.9566521625,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.9566521625,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.2843741911,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
3.9566521625,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.2843741911,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4774100586,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8268984775,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8268984775,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4774100586,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.8268984775,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4774100586,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.6321997050,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
45.0513157371,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.6321997050,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
26.0103892682,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.6321997050,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.0901156361,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
4.2219997040,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.0901156361,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
2.4375726656,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
1.0901156361,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.7741855998,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
40.2165000501,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
69.6570213894,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
40.2165000501,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
69.6570213894,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
69.6570213894,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.7741855998,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
40.2165000501,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
31.1515669874,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
11.7741855998,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
