.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.4472135955,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0739600614,.0000000000,.0000000000,.2384816966,.0000000000,.0000000000,.2959216504,.0000000000,.0000000000,.1412325509,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4234562840,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3169252054,.0000000000,.0000000000,.0000000000,.0000000000,.2543459321,.0000000000,.1137469588
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.0000000000,.0000000000,.0000000000,.4472135955,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0739600614,.0000000000,.0000000000,.2384816966,.0000000000,.0000000000,.2959216504,.0000000000,.0000000000,.1412325509,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4234562840,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3169252054,.0000000000,.0000000000,.0000000000,.0000000000,.1137469588,.0000000000,.2543459321,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5438266637,.0000000000,.0000000000,.8932153974,.0000000000,.0000000000,.6373783603,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4472135955,.0000000000,.0000000000,.0000000000,.0000000000,.4472135955,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0992278350,.0000000000,.0000000000,.3199567710,.0000000000,.0000000000,.3970205558,.0000000000,.0000000000,.1894833507,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5681262219,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4251997819,.0000000000,.0000000000,.0000000000,.0000000000,.1137469588,.0000000000,.2543459321
.7529252621,.5245128682,.7597855557,.7452829247,-.1605145441,.0000000000,.0000000000,-.3671924937,.0000000000,.0000000000,-.5268619015,.0000000000,.0000000000,.3898066303,.0000000000,.0000000000,.2948133902,.0000000000,.2948133902,.6763725988,.0000000000,.0000000000,.4491749257,.0000000000,.4491749257,-.3613466388,.0000000000,.0000000000,-.2075877154,.0000000000,-.2075877154,.0000000000,.0000000000,.0000000000,.0000000000,.9999992017,.8542619427,.9781633222,.8403761270,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.5568113746,.0000000000,.0000000000,.5568113746,.0000000000,.5568113746,.6547079801,.0000000000,.0000000000,.6547079801,.0000000000,.6547079801,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.5245128682,.4576063324,.5437528220,.4000578529,-.2809910325,.0000000000,.0000000000,-.5608484275,.0000000000,.0000000000,-.6073400202,.0000000000,.0000000000,.4288999755,.0000000000,.0000000000,.2290817081,.0000000000,.2290817081,.6935442466,.0000000000,.0000000000,.2560298883,.0000000000,.2560298883,-.5704372060,.0000000000,.0000000000,-.3083572362,.0000000000,-.3083572362,.0000000000,.0000000000,.0000000000,.0000000000,.8542619427,1.0000000000,.7968805089,.4686942461,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.7072908244,.0000000000,.0000000000,.7072908244,.0000000000,.7072908244,.5202792641,.0000000000,.0000000000,.5202792641,.0000000000,.5202792641,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7597855557,.5437528220,.7765160242,.7187344362,-.1275687338,.0000000000,.0000000000,-.3204758320,.0000000000,.0000000000,-.5411746058,.0000000000,.0000000000,.3632081797,.0000000000,.0000000000,.3264638393,.0000000000,.3264638393,.6312468035,.0000000000,.0000000000,.4916981576,.0000000000,.4916981576,-.2864612382,.0000000000,.0000000000,-.2028475200,.0000000000,-.2028475200,.0000000000,.0000000000,.0000000000,.0000000000,.9781633222,.7968805089,1.0000000000,.8190669198,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5117923166,.0000000000,.0000000000,.5117923166,.0000000000,.5117923166,.7075697700,.0000000000,.0000000000,.7075697700,.0000000000,.7075697700,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.7452829247,.4000578529,.7187344362,.9156764474,-.0317712039,.0000000000,.0000000000,-.0963625644,.0000000000,.0000000000,-.2432625970,.0000000000,.0000000000,.2400375491,.0000000000,.0000000000,.2365556034,.0000000000,.2365556034,.4742045687,.0000000000,.0000000000,.4550355514,.0000000000,.4550355514,-.0817904023,.0000000000,.0000000000,-.0605331314,.0000000000,-.0605331314,.0000000000,.0000000000,.0000000000,.0000000000,.8403761270,.4686942461,.8190669198,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.2800611613,.0000000000,.0000000000,.2800611613,.0000000000,.2800611613,.5313902805,.0000000000,.0000000000,.5313902805,.0000000000,.5313902805,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.1605145441,.2809910325,.1275687338,.0317712039,-.3695039942,.0000000000,.0000000000,-.3115430401,.0000000000,.0000000000,-.0029365733,.0000000000,.0000000000,.4576565628,.0000000000,.0000000000,.1305150528,.0000000000,.1305150528,.0716072190,.0000000000,.0000000000,.0684133601,.0000000000,.0684133601,-.3126897169,.0000000000,.0000000000,-.1776834257,.0000000000,-.1776834257,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7379678385,.0000000000,.0000000000,.3190366282,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5438266637,.0000000000,.0000000000,.4053444626,.0000000000,.4053444626,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1058047355,.0000000000,.0000000000,.2216643033,.0000000000,.0000000000,.1920315823,.0000000000,.0000000000,-.2512737858,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.4102590520,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4868211010,.0000000000,.0000000000,.0000000000,.0000000000,.0992278350,.0000000000,.0739600614,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7379678385,.0000000000,.0000000000,.3190366282,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.0000000000,.0000000000,.0000000000,.5438266637,.0000000000,.4053444626,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1058047355,.0000000000,.0000000000,.2216643033,.0000000000,.0000000000,.1920315823,.0000000000,.0000000000,-.2512737858,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.4102590520,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4868211010,.0000000000,.0000000000,.0000000000,.0000000000,.0739600614,.0000000000,.0992278350,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7379678385,.0000000000,.0000000000,.3190366282,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.5438266637
.3671924937,.5608484275,.3204758320,.0963625644,-.3115430401,.0000000000,.0000000000,-.2826178663,.0000000000,.0000000000,.0709126630,.0000000000,.0000000000,.4565396614,.0000000000,.0000000000,.4017289443,.0000000000,.4017289443,.0838647326,.0000000000,.0000000000,.2763475299,.0000000000,.2763475299,-.2126436107,.0000000000,.0000000000,-.2511888896,.0000000000,-.2511888896,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,-.0000000000,-.0000000000,.0000000000,.7379678385,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7172366411,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.8932153974,.0000000000,.0000000000,.6657634491,.0000000000,.6657634491,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2216643033,.0000000000,.0000000000,.4398858574,.0000000000,.0000000000,.4691757206,.0000000000,.0000000000,-.2827802724,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.6059018012,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5322139452,.0000000000,.0000000000,.0000000000,.0000000000,.3199567710,.0000000000,.2384816966,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.7379678385,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7172366411,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.0000000000,.0000000000,.8932153974,.0000000000,.6657634491,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2216643033,.0000000000,.0000000000,.4398858574,.0000000000,.0000000000,.4691757206,.0000000000,.0000000000,-.2827802724,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.6059018012,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5322139452,.0000000000,.0000000000,.0000000000,.0000000000,.2384816966,.0000000000,.3199567710,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.7379678385,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.7172366411,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.0000000000,.0000000000,.6657634491,.0000000000,.8932153974
.5268619015,.6073400202,.5411746058,.2432625970,-.0029365733,.0000000000,.0000000000,.0709126630,.0000000000,.0000000000,.3212485912,.0000000000,.0000000000,.3732702036,.0000000000,.0000000000,.4346589289,.0000000000,.4346589289,.2343000710,.0000000000,.0000000000,.5004531856,.0000000000,.5004531856,.0749129492,.0000000000,.0000000000,.0157575946,.0000000000,.0157575946,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.3190366282,.0000000000,.0000000000,.7172366411,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.6373783603,.0000000000,.0000000000,.4750737803,.0000000000,.4750737803,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1920315823,.0000000000,.0000000000,.4691757206,.0000000000,.0000000000,.7511424234,.0000000000,.0000000000,-.1066113452,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.3823393059,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3544813529,.0000000000,.0000000000,.0000000000,.0000000000,.3970205558,.0000000000,.2959216504,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3190366282,.0000000000,.0000000000,.7172366411,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,.0000000000,.0000000000,.6373783603,.0000000000,.4750737803,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1920315823,.0000000000,.0000000000,.4691757206,.0000000000,.0000000000,.7511424234,.0000000000,.0000000000,-.1066113452,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.3823393059,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3544813529,.0000000000,.0000000000,.0000000000,.0000000000,.2959216504,.0000000000,.3970205558,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3190366282,.0000000000,.0000000000,.7172366411,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,.0000000000,.0000000000,.4750737803,.0000000000,.6373783603
.3898066303,.4288999755,.3632081797,.2400375491,-.4576565628,.0000000000,.0000000000,-.4565396614,.0000000000,.0000000000,-.3732702036,.0000000000,.0000000000,.4971173578,.0000000000,.0000000000,.2227590320,.0000000000,.2227590320,.4196796744,.0000000000,.0000000000,.1190060351,.0000000000,.1190060351,-.4014585130,.0000000000,.0000000000,-.2234661793,.0000000000,-.2234661793,.0000000000,.0000000000,.0000000000,.0000000000,.5568113746,.7072908244,.5117923166,.2800611613,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.3333333333,.5846376253,.0000000000,.0000000000,.1948792084,.0000000000,.1948792084,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2512737858,.0000000000,.0000000000,.2827802724,.0000000000,.0000000000,.1066113452,.0000000000,.0000000000,-.4031677260,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.2111423624,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4048389563,.0000000000,.0000000000,.0000000000,.0000000000,.1894833507,.0000000000,.1412325509,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2512737858,.0000000000,.0000000000,.2827802724,.0000000000,.0000000000,.1066113452,.0000000000,.0000000000,-.4031677260,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.2111423624,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4048389563,.0000000000,.0000000000,.0000000000,.0000000000,.1412325509,.0000000000,.1894833507,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000
.2948133902,.2290817081,.3264638393,.2365556034,-.1305150528,.0000000000,.0000000000,-.4017289443,.0000000000,.0000000000,-.4346589289,.0000000000,.0000000000,.2227590320,.0000000000,.0000000000,.1325546850,.0000000000,.0441848950,.5195219742,.0000000000,.0000000000,.2189409286,.0000000000,.0729803095,-.4208288093,.0000000000,.0000000000,-.3610669069,.0000000000,-.1203556356,.0000000000,.0000000000,.0000000000,.0000000000,.5568113746,.7072908244,.5117923166,.2800611613,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.0000000000,1.0000000000,.0000000000,.3333333333,.1948792084,.0000000000,.0000000000,.5846376253,.0000000000,.1948792084,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.1325546850,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2189409286,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.3610669069,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.2948133902,.2290817081,.3264638393,.2365556034,-.1305150528,.0000000000,.0000000000,-.4017289443,.0000000000,.0000000000,-.4346589289,.0000000000,.0000000000,.2227590320,.0000000000,.0000000000,.0441848950,.0000000000,.1325546850,.5195219742,.0000000000,.0000000000,.0729803095,.0000000000,.2189409286,-.4208288093,.0000000000,.0000000000,-.1203556356,.0000000000,-.3610669069,.0000000000,.0000000000,.0000000000,.0000000000,.5568113746,.7072908244,.5117923166,.2800611613,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.0000000000,.3333333333,.0000000000,1.0000000000,.1948792084,.0000000000,.0000000000,.1948792084,.0000000000,.5846376253,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.6763725988,.6935442466,.6312468035,.4742045687,-.0716072190,.0000000000,.0000000000,-.0838647326,.0000000000,.0000000000,-.2343000710,.0000000000,.0000000000,.4196796744,.0000000000,.0000000000,.5195219742,.0000000000,.5195219742,.3638849643,.0000000000,.0000000000,.4002996015,.0000000000,.4002996015,-.0443103685,.0000000000,.0000000000,-.0573476783,.0000000000,-.0573476783,.0000000000,.0000000000,.0000000000,.0000000000,.6547079801,.5202792641,.7075697700,.5313902805,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.1948792084,.0000000000,.1948792084,1.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.3333333333,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4102590520,.0000000000,.0000000000,.6059018012,.0000000000,.0000000000,.3823393059,.0000000000,.0000000000,-.2111423624,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.1555117751,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3754362961,.0000000000,.0000000000,.0000000000,.0000000000,.5681262219,.0000000000,.4234562840,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4102590520,.0000000000,.0000000000,.6059018012,.0000000000,.0000000000,.3823393059,.0000000000,.0000000000,-.2111423624,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.1555117751,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3754362961,.0000000000,.0000000000,.0000000000,.0000000000,.4234562840,.0000000000,.5681262219,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4491749257,.2560298883,.4916981576,.4550355514,-.0684133601,.0000000000,.0000000000,-.2763475299,.0000000000,.0000000000,-.5004531856,.0000000000,.0000000000,.1190060351,.0000000000,.0000000000,.2189409286,.0000000000,.0729803095,.4002996015,.0000000000,.0000000000,.5226935147,.0000000000,.1742311716,-.1986624236,.0000000000,.0000000000,-.3475608036,.0000000000,-.1158536012,.0000000000,.0000000000,.0000000000,.0000000000,.6547079801,.5202792641,.7075697700,.5313902805,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.1948792084,.0000000000,.0000000000,.5846376253,.0000000000,.1948792084,.3333333333,.0000000000,.0000000000,1.0000000000,.0000000000,.3333333333,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.2189409286,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5226935147,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.3475608036,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.5846376253,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.4491749257,.2560298883,.4916981576,.4550355514,-.0684133601,.0000000000,.0000000000,-.2763475299,.0000000000,.0000000000,-.5004531856,.0000000000,.0000000000,.1190060351,.0000000000,.0000000000,.0729803095,.0000000000,.2189409286,.4002996015,.0000000000,.0000000000,.1742311716,.0000000000,.5226935147,-.1986624236,.0000000000,.0000000000,-.1158536012,.0000000000,-.3475608036,.0000000000,.0000000000,.0000000000,.0000000000,.6547079801,.5202792641,.7075697700,.5313902805,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.1948792084,.0000000000,.0000000000,.1948792084,.0000000000,.5846376253,.3333333333,.0000000000,.0000000000,.3333333333,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000
.3613466388,.5704372060,.2864612382,.0817904023,-.3126897169,.0000000000,.0000000000,-.2126436107,.0000000000,.0000000000,.0749129492,.0000000000,.0000000000,.4014585130,.0000000000,.0000000000,.4208288093,.0000000000,.4208288093,.0443103685,.0000000000,.0000000000,.1986624236,.0000000000,.1986624236,-.1302198067,.0000000000,.0000000000,-.1705181094,.0000000000,-.1705181094,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.5438266637,.0000000000,.0000000000,.8932153974,.0000000000,.0000000000,.6373783603,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.4472135955,.0000000000,.4472135955,.0000000000,.0000000000,.0000000000,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4868211010,.0000000000,.0000000000,.5322139452,.0000000000,.0000000000,.3544813529,.0000000000,.0000000000,-.4048389563,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.3754362961,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4256954921,.0000000000,.0000000000,.0000000000,.0000000000,.4251997819,.0000000000,.3169252054,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4472135955,.0000000000,.3333333333,.0000000000
.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4868211010,.0000000000,.0000000000,.5322139452,.0000000000,.0000000000,.3544813529,.0000000000,.0000000000,-.4048389563,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,-.3754362961,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4256954921,.0000000000,.0000000000,.0000000000,.0000000000,.3169252054,.0000000000,.4251997819,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4053444626,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,1.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.3333333333,.0000000000,.4472135955
.2075877154,.3083572362,.2028475200,.0605331314,-.1776834257,.0000000000,.0000000000,-.2511888896,.0000000000,.0000000000,.0157575946,.0000000000,.0000000000,.2234661793,.0000000000,.0000000000,.3610669069,.0000000000,.1203556356,.0573476783,.0000000000,.0000000000,.3475608036,.0000000000,.1158536012,-.1705181094,.0000000000,.0000000000,-.4420837521,.0000000000,-.1473612507,.0000000000,.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.4053444626,.0000000000,.0000000000,.6657634491,.0000000000,.0000000000,.4750737803,.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,-.0000000000,.0000000000,-.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.0000000000,.4472135955,.0000000000,.0000000000,1.0000000000,.0000000000,.3333333333,.0000000000,.0000000000,.0000000000,.0000000000
